"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EXOSC3",5.40579559060029e-08,0.0808879851259678,0.145,0.188,0.00300481147903517
"WDR83OS",5.48438194359679e-08,0.224513111394723,0.65,0.726,0.00304849370334827
"SEC31A",5.64424971640535e-08,0.106874109476097,0.237,0.297,0.00313735620486391
"CDS2",5.65173565185684e-08,0.040157278787205,0.105,0.139,0.00314151726208463
"SORL1",5.69087391359126e-08,-0.0127257295764598,0.079,0.106,0.0031632722648697
"CNOT1",5.743913288988e-08,0.0423084509059096,0.131,0.169,0.00319275420168398
"RPRD1A",5.85364966956704e-08,0.0424927994664298,0.14,0.18,0.00325375116882884
"PDZD8",5.98787872074005e-08,0.0201227667825045,0.089,0.12,0.00332836238692336
"RAB31",6.00452546211407e-08,0.0939701729112059,0.089,0.121,0.0033376154781161
"SYNRG",6.01776763522281e-08,-0.003803039199365,0.079,0.107,0.0033449761400386
"SECISBP2L",6.12356001101533e-08,0.176424193916787,0.143,0.121,0.00340378083212287
"LXN",6.14182197223988e-08,0.028518021439217,0.099,0.131,0.00341393174326954
"FAM120AOS",6.14330980674994e-08,0.191684470903622,0.204,0.183,0.00341475875608195
"RARA",6.17666715920662e-08,-0.0250928333359735,0.112,0.145,0.003433300440445
"RANBP2",6.26131474422093e-08,0.0258675010774025,0.135,0.174,0.0034803518005752
"ATPAF2",6.26802755869548e-08,0.0280625922630718,0.073,0.101,0.00348408311850088
"TEX264",6.34973135833744e-08,0.076258737524056,0.219,0.276,0.00352949817553186
"CDK6",6.35605636556026e-08,0.248467667716219,0.113,0.092,0.00353301393079667
"ICA1",6.68265189409471e-08,0.276229153652123,0.247,0.234,0.00371455205533255
"GEMIN7",6.77587884548531e-08,0.0643906802550754,0.137,0.178,0.00376637225626301
"LRPPRC",6.83239562889501e-08,0.236594594839327,0.187,0.167,0.00379778711032129
"TRIM29",6.95817014924164e-08,0.230800347409249,0.108,0.087,0.00386769887745597
"NOLC1",7.077330815068e-08,0.0658939945168753,0.226,0.28,0.00393393433355555
"MAZ",7.21504049408445e-08,0.24628152467423,0.229,0.21,0.00401048025863684
"SMIM19",7.36305925438588e-08,0.299956780171715,0.307,0.302,0.00409275648655039
"SNX14",7.46501999780112e-08,-0.00510046565507133,0.094,0.125,0.00414943136577775
"TMEM256",7.6518874856191e-08,0.112423650778319,0.401,0.493,0.00425330165888138
"KPNA2",7.66671777843082e-08,0.114730639294724,0.156,0.2,0.00426154507714077
"PSMC5",7.75787495907056e-08,0.120819988682784,0.392,0.487,0.00431221479599937
"AGO3",7.78609063767e-08,0.00820310068389313,0.1,0.131,0.00432789848094887
"CNPY3",7.82278497729495e-08,0.206547258938322,0.21,0.189,0.0043482950296294
"RBM42",7.82699414233868e-08,0.107154414412575,0.258,0.323,0.00435063469401896
"GSK3B",8.09198272698042e-08,0.302334830389728,0.206,0.189,0.00449792859879207
"UQCR10",8.89070313884745e-08,0.259563636390704,0.713,0.817,0.00494189733972835
"CNPPD1",9.10011816548439e-08,0.204463069677249,0.182,0.162,0.0050583006822845
"RABEP1",9.68402324932195e-08,0.0690993343094709,0.214,0.271,0.00538286432313561
"CA2",9.79959859763603e-08,0.110544024756744,0.172,0.22,0.00544710688049599
"TATDN1",1.00819876632167e-07,0.1640662480089,0.331,0.414,0.005604072842599
"GABRP",1.05509104424324e-07,0.108705519455644,0.186,0.232,0.00586472356942606
"CPSF7",1.07495067840991e-07,0.0362928925693805,0.107,0.14,0.00597511334594151
"SLC1A5",1.07530558520004e-07,0.0978617577049772,0.23,0.285,0.00597708609533441
"ZFAND2B",1.08201256417647e-07,0.0774404575709779,0.17,0.217,0.0060143668379749
"FBXW2",1.14696752492565e-07,0.0609895341830815,0.121,0.158,0.00637541898729921
"STAM2",1.14814081262281e-07,0.0229017980387208,0.075,0.103,0.00638194070696388
"BABAM2",1.15696805729464e-07,0.0370851529987765,0.092,0.123,0.00643100694647227
"NCOA3.1",1.15921335331086e-07,0.0150289455911475,0.089,0.118,0.00644348742437842
"SH3RF1",1.16955674953141e-07,0.0224600770514382,0.106,0.138,0.00650098119227037
"TSC22D4",1.18114275859505e-07,0.326160911401688,0.243,0.231,0.0065653820236506
"SCRN2",1.18211165821733e-07,0.0299247988756653,0.113,0.147,0.00657076765220104
"ACACA",1.19590470824285e-07,0.156399867724937,0.105,0.084,0.00664743632076791
"ZNF766",1.2478935305242e-07,0.028299427121113,0.076,0.104,0.00693641618941876
"MYO1E",1.25209210694695e-07,0.0798729728795707,0.082,0.111,0.00695975397646465
"UBE2D2",1.29246381371535e-07,0.10457585965995,0.495,0.618,0.0071841601085368
"PKIB",1.31398145107768e-07,0.437833983420983,0.223,0.296,0.00730376589581531
"MRPL4",1.34043131247824e-07,0.338698833714649,0.354,0.356,0.0074507874504103
"GOT2",1.42239466199107e-07,0.0843749668806801,0.148,0.19,0.00790638072867737
"MRPL57",1.44391112841836e-07,0.0869657880952455,0.452,0.559,0.00802598000731345
"ACTR3",1.46622420380283e-07,0.0532222029714899,0.438,0.517,0.00815000723683805
"RITA1",1.48145065365309e-07,0.166999723684894,0.121,0.1,0.00823464345833068
"CBLL1",1.55936841772068e-07,0.0273259853342552,0.081,0.109,0.00866774934990041
"CD82",1.58141884958153e-07,0.136506744384465,0.26,0.32,0.00879031667539892
"SELENOP.1",1.59116774354836e-07,0.287103355872019,0.341,0.431,0.00884450590251359
"ATG13",1.59800503906966e-07,0.0289914614572275,0.092,0.122,0.00888251100966873
"MIEN1",1.65112631925323e-07,0.715933967803373,0.481,0.529,0.00917778564556908
"PPL",1.7038485956644e-07,0.0197631690927909,0.089,0.118,0.00947084241900056
"UAP1",1.71523921240102e-07,0.281303856824721,0.316,0.308,0.00953415716213106
"SLC35F5",1.72419111473296e-07,0.0690413711381533,0.126,0.163,0.00958391631124317
"KDM2A",1.75858126574101e-07,0.0311292799818982,0.12,0.155,0.00977507396562143
"NT5C3B",1.76002356207546e-07,0.100706048453307,0.19,0.242,0.00978309096979646
"SH3YL1",1.78679743870621e-07,0.128161462890483,0.397,0.5,0.00993191356304849
"PPP1R13L",1.7989811140585e-07,0.085506663436232,0.155,0.199,0.00999963652249417
"DDB1",1.81209393857607e-07,0.0750080659008956,0.174,0.22,0.0100725241575751
"MSL3",1.81440021760482e-07,0.213770206857332,0.11,0.09,0.0100853436095564
"ZDHHC16",1.88809535373297e-07,0.19952399178418,0.119,0.099,0.0104949780237247
"MCRIP2",1.93528024233316e-07,0.283540905248623,0.276,0.266,0.0107572552270089
"TM9SF4",1.98542909672046e-07,0.0339675907632504,0.079,0.107,0.0110360076341207
"PEF1",2.04602649722386e-07,0.113736660564825,0.24,0.303,0.0113728382848188
"C9orf78",2.06995222089045e-07,0.0903547514366629,0.242,0.303,0.0115058294198196
"RNF41",2.11691529138372e-07,0.0296898671557505,0.092,0.121,0.0117668736471564
"MAGOH",2.13349184547541e-07,0.133422827503394,0.357,0.443,0.0118590144230751
"MYO9A",2.13915805660646e-07,0.0175521696238664,0.079,0.105,0.011890510057647
"PEX2",2.14914534389403e-07,0.258153675337343,0.218,0.2,0.011946024394035
"UBAP2L",2.15779221713849e-07,0.241394644954651,0.145,0.125,0.0119940880389643
"SNAPIN",2.17703124582725e-07,0.261454169727438,0.242,0.228,0.0121010281799307
"RPN2",2.1869391028558e-07,0.150041975932653,0.427,0.521,0.012156101003224
"AKAP8",2.19949287455845e-07,0.0342133658921078,0.08,0.107,0.0122258811432332
"ASL",2.26265462368746e-07,0.171341504749475,0.13,0.11,0.0125769657257667
"STARD7",2.34244481512841e-07,0.267033094041042,0.239,0.223,0.0130204795048913
"GGPS1",2.35893495596231e-07,0.258664237467279,0.253,0.237,0.0131121399527165
"MRPL41",2.43746264862942e-07,0.107889591268772,0.471,0.582,0.0135486361324066
"ARHGAP1",2.4565895925451e-07,0.166149272418598,0.114,0.093,0.013654953250162
"NDUFAB1",2.49721557075828e-07,0.335571297839924,0.535,0.595,0.0138807727500599
"OCEL1",2.55285064293753e-07,0.140635396676604,0.127,0.105,0.0141900202987682
"TSC2",2.69834678822483e-07,0.147870928169065,0.102,0.082,0.0149987606223477
"PREPL",2.74289600354185e-07,0.00199140561099226,0.103,0.133,0.0152463874356874
"XRCC6",2.76765691838319e-07,0.398396803595514,0.49,0.528,0.015384020980833
"CDC5L",2.80335122352476e-07,0.0882899517299923,0.185,0.233,0.0155824277759624
"SNRPE",2.82076689915639e-07,0.259359345040335,0.646,0.719,0.0156792328089608
"LYPLA2",3.08757022647494e-07,0.296411792595883,0.241,0.23,0.017162259103861
"SS18",3.12613989082692e-07,0.0602882610812168,0.142,0.181,0.0173766485831614
"PBDC1",3.13581023246371e-07,0.0905792708351307,0.169,0.216,0.0174304011771495
"MRPL2",3.13616134229566e-07,0.100535210571915,0.228,0.284,0.0174323528211504
"LZTFL1",3.18923354462113e-07,0.00269917430145672,0.079,0.105,0.0177273546577766
"STK24",3.20170906335326e-07,0.0777291507371641,0.122,0.157,0.0177966998286491
"RPL11",3.2196842517224e-07,-0.0417233338411274,0.982,1,0.0178966149131989
"PRKRIP1",3.2773348266633e-07,0.0578147748572065,0.12,0.154,0.018217065634008
"HSPA9",3.28552027767282e-07,0.175233288957183,0.388,0.479,0.0182625644634444
"NUDC",3.29440672795876e-07,0.0592013347694667,0.507,0.603,0.0183119597973588
"ERGIC2",3.35972912849903e-07,0.12104140693993,0.273,0.341,0.0186750543607619
"UFD1",3.48497765722132e-07,0.156025760148755,0.299,0.374,0.0193712483076647
"HLA-A",3.54565302967746e-07,0.786513067210742,0.671,0.835,0.0197085123654621
"ANKRD39",3.56349698303535e-07,0.180495711540199,0.125,0.104,0.019807697980202
"LMBRD1",3.79471480247111e-07,0.022281039020606,0.135,0.171,0.0210929222295357
"RNF44",3.79500150599128e-07,0.0233576325510456,0.081,0.108,0.0210945158710525
"C1orf174",3.93483629764347e-07,0.186368189058593,0.134,0.114,0.0218717875604512
"YARS1",3.95720632763197e-07,0.144211318719967,0.195,0.247,0.0219961313721423
"MAML2",4.07572158530814e-07,0.0605182033913921,0.081,0.108,0.0226548984319353
"RBBP4",4.11655818921744e-07,0.324406216128012,0.377,0.388,0.0228818886947651
"IMMT",4.15186153801754e-07,0.260392825838583,0.197,0.18,0.0230781223590705
"GOLGA2",4.20479247794722e-07,0.0639839637767136,0.219,0.27,0.0233723389886696
"CRACR2B",4.22061376506741e-07,0.1786373850975,0.283,0.257,0.0234602816131272
"SNU13",4.22889680915238e-07,0.0188644572435268,0.669,0.787,0.0235063229136735
"RTN3",4.30203004439641e-07,0.146763265149127,0.41,0.515,0.0239128340017774
"TCEA2",4.30744875280277e-07,0.0571938550201121,0.125,0.159,0.0239429538924542
"CNRIP1.1",4.30767830592684e-07,-0.164246606381929,0.129,0.158,0.0239442298634943
"ZMYND8",4.36510057413804e-07,0.00965196387960748,0.123,0.155,0.0242634115413463
"AARS1",4.47338707701751e-07,0.100621298803336,0.126,0.162,0.0248653220676019
"SSBP4",4.50853372624912e-07,0.173284247188581,0.147,0.125,0.0250606847173557
"ELOVL1",4.52834116856985e-07,0.121213893276633,0.239,0.298,0.0251707843854955
"CAPRIN1",4.72451380682757e-07,0.312646706754303,0.307,0.306,0.026261209995251
"MYSM1",4.81935234481228e-07,0.00872542688248404,0.09,0.118,0.0267883700086391
"ACTL6A",4.8574245002252e-07,0.304694956159639,0.237,0.226,0.0269999940845017
"EPS15",4.92025723024907e-07,0.0342197048396325,0.101,0.132,0.0273492498143395
"REV3L",4.96128146322725e-07,0.00177173817771148,0.078,0.103,0.0275772830133487
"TFPT",5.07270510020239e-07,0.20237799402412,0.159,0.139,0.028196631299475
"NPM3",5.14556591833535e-07,0.134679368343099,0.191,0.24,0.028601628157067
"RABIF",5.25744993487457e-07,0.211805968396605,0.174,0.155,0.0292235354630003
"SRSF10",5.33719214258751e-07,0.116635707867203,0.373,0.458,0.0296667825245727
"EEF1D",5.43073526790808e-07,0.372535317027645,0.899,0.979,0.0301867419866671
"PHF20L1",5.45068237780173e-07,0.255505641526058,0.219,0.203,0.0302976179970109
"CFAP20",5.55204376523121e-07,0.0761152010293145,0.159,0.2,0.0308610352690377
"GRSF1",5.62549605326893e-07,0.328243131531101,0.276,0.268,0.0312693198120953
"FTSJ1",6.12280983013221e-07,0.206676485613165,0.13,0.111,0.0340336384407899
"INTS12",6.49600905742967e-07,0.0536376095551946,0.108,0.141,0.0361080663457228
"MIF4GD",6.741736073955e-07,0.0444956535272577,0.126,0.16,0.0374739399670789
"ENOPH1",6.83495332603807e-07,0.074611691169817,0.191,0.236,0.0379920880627826
"BAMBI",6.91096000746788e-07,-0.052949082859817,0.199,0.242,0.0384145712015102
"RO60",6.92375554312788e-07,0.269729209785409,0.274,0.263,0.0384856951864763
"BMPR2",7.02561418543114e-07,-0.0465133576639453,0.081,0.105,0.039051876449719
"CPSF3",7.16179522239968e-07,0.173909350470219,0.103,0.084,0.0398088387437086
"SUGP2",7.23551597445882e-07,0.0193236763030165,0.085,0.111,0.0402186155440293
"ARHGAP35",7.27202523842788e-07,-0.0143608756253731,0.094,0.121,0.0404215522878013
"HSD17B7P2",7.8287823431128e-07,0.0226506542706307,0.101,0.131,0.0435162866541925
"ACAA2",7.83826009510533e-07,0.0936112287179058,0.161,0.204,0.043568968738643
"AKAP1",7.9826800242472e-07,0.0132684793051088,0.091,0.118,0.044371726914778
"TALDO1",8.02967735611687e-07,-0.173464478105253,0.576,0.63,0.0446329615839756
"DPM2",8.11849607376185e-07,0.115568605934675,0.252,0.313,0.0451266604260052
"IFI35",8.37036364991299e-07,0.159502453242093,0.11,0.09,0.0465266663480413
"GLTP",8.86396823446856e-07,0.0769400148641907,0.215,0.266,0.0492703674312935
"CNIH1",8.90215163611109e-07,0.133140666288949,0.325,0.4,0.0494826098693235
"EIF4EBP2",9.02915305480355e-07,0.0455755889939537,0.148,0.186,0.0501885472551255
"TMEM159",9.03874313442793e-07,0.250563531627669,0.246,0.232,0.0502418537127177
"RAB10",9.15368579896317e-07,0.111523802200043,0.438,0.536,0.0508807625135368
"ELMO3",1.00056541719537e-06,0.0331481338863064,0.075,0.1,0.0556164287148045
"SMARCA1",1.07174050616273e-06,0.00312628475660892,0.082,0.108,0.0595726960350555
"SF3A1",1.07762360334132e-06,0.244926935944479,0.186,0.172,0.0598997079917273
"YIPF4",1.08232691827745e-06,0.104429630786126,0.24,0.298,0.0601611417524521
"NME6",1.08252551520209e-06,0.0366539146649407,0.103,0.134,0.0601721807625085
"POLR3E",1.0829783603797e-06,0.0225325745755341,0.079,0.105,0.0601973521617054
"IFTAP",1.13466941909362e-06,0.0204358112549005,0.085,0.112,0.063070599660319
"DPP9",1.15464823035944e-06,0.044847108409324,0.075,0.101,0.0641811218845292
"NIFK",1.18938539431585e-06,0.0728296457460135,0.292,0.351,0.0661119871430466
"SEC16A",1.19567319335996e-06,0.0240703671351731,0.088,0.115,0.0664614944529132
"SSR4",1.22266520566848e-06,0.300065129691362,0.747,0.858,0.0679618454570824
"BFAR",1.23265843080492e-06,0.0874464431613654,0.194,0.243,0.0685173188762914
"CAT",1.29281307723174e-06,0.219015567097925,0.196,0.176,0.0718610148979264
"RNF2",1.29541987070829e-06,0.149262125820926,0.123,0.103,0.0720059135133203
"SLC25A33",1.30767301119228e-06,0.120327412806676,0.185,0.233,0.072687004327123
"EDEM3",1.36117519293535e-06,0.089617327474882,0.104,0.084,0.0756609230993117
"SPTAN1",1.37798849805911e-06,0.0679892852163514,0.162,0.203,0.0765954906646159
"PLP2",1.39116222149052e-06,0.0706215697142081,0.453,0.539,0.0773277520815503
"MRPL55",1.45108993443984e-06,0.326096000075515,0.413,0.434,0.0806588340058385
"PNMA1",1.46812018801366e-06,0.0317365451434336,0.075,0.1,0.0816054606507392
"SPINT2",1.52670510976925e-06,0.273913212635456,0.726,0.881,0.0848619035265237
"KIN",1.54069612361181e-06,0.0693053051890666,0.136,0.171,0.0856395940309622
"ING4",1.58065363686612e-06,0.208079061151248,0.147,0.128,0.0878606324052032
"QRICH1",1.5992546211676e-06,0.0347186588078647,0.083,0.109,0.088894568117601
"ASF1A",1.62830046870351e-06,0.192193699751482,0.149,0.13,0.0905090815528847
"RNF138",1.63064519995217e-06,0.263593895508017,0.231,0.218,0.0906394134393414
"LMF2",1.63452926533046e-06,0.16613006650772,0.121,0.102,0.0908553092133939
"GNB5",1.63880833762153e-06,0.00321615983048965,0.081,0.106,0.0910931614466927
"MPHOSPH10",1.64526938319754e-06,0.115319861585814,0.212,0.263,0.091452298665035
"GMDS",1.64599627594505e-06,0.319048828586259,0.204,0.192,0.0914927029984054
"POMGNT1",1.65208509646512e-06,0.0348818291861158,0.088,0.115,0.0918311500870138
"MKNK1",1.72043247400571e-06,0.0335380734124515,0.077,0.103,0.0956302390676072
"RUSF1",1.75124914159567e-06,0.0294714869912012,0.081,0.107,0.0973431835355955
"PNPLA2",1.76870425264625e-06,0.162600524937688,0.27,0.341,0.098313425883342
"UBA2",1.78783936527528e-06,0.297116111433328,0.28,0.272,0.0993770511188266
"APTX",1.85103925057316e-06,0.0853229427437813,0.126,0.161,0.102890016743109
"VARS1.1",1.85311100501231e-06,0.0589384750951057,0.08,0.107,0.10300517521361
"GRB2",1.85941558404585e-06,0.130673942395441,0.256,0.319,0.103355615239188
"ISG15",1.88496038907507e-06,0.642017026999603,0.208,0.196,0.104775523226737
"SUMF1",1.89663677513249e-06,0.123190358256133,0.117,0.097,0.105424555145739
"NKIRAS2",1.92138288414105e-06,0.0616138081202284,0.114,0.146,0.10680006761498
"SNRPA",1.94543729447036e-06,0.316171804072513,0.272,0.268,0.108137132013135
"HDHD2",1.99331680093077e-06,0.113878170857048,0.104,0.085,0.110798514379737
"ZFP36",2.00510502453073e-06,0.547638943655393,0.463,0.578,0.11145376278854
"NSMCE2",2.00772182002221e-06,0.0944214106360183,0.134,0.171,0.111599217365935
"FAM110A",2.01616254687467e-06,0.207735663092143,0.163,0.145,0.112068395168029
"ZNF511",2.11141457939424e-06,0.114441388657567,0.154,0.195,0.117362979395629
"GATA3",2.12825428285388e-06,0.782431982242398,0.308,0.402,0.118299014312433
"DPH5",2.13634431846018e-06,0.0233334452831142,0.077,0.102,0.118748698941609
"NOA1",2.18984309972553e-06,0.0623649265338482,0.112,0.144,0.121722428698243
"DYNC2LI1",2.21462085215059e-06,0.138010755298827,0.111,0.092,0.123099700066791
"CREG1",2.26813520234769e-06,0.282172415053931,0.263,0.254,0.126074295222496
"FAM104A",2.28969713673355e-06,0.0838447001338054,0.168,0.21,0.127272815345334
"NACA",2.39384050695334e-06,0.0538917189615038,0.942,0.99,0.133061624579001
"CCDC130",2.50755669567017e-06,0.0679980158931334,0.131,0.166,0.139382538928827
"MAD2L2",2.52235859917153e-06,0.308736390963539,0.244,0.235,0.140205302734949
"CDC73",2.54119753744945e-06,0.239147823937354,0.206,0.19,0.141252465119128
"RSRP1",2.58238892912516e-06,0.100062243896671,0.328,0.397,0.143542088625422
"RNF135",2.65724006560231e-06,0.159622812143356,0.11,0.093,0.147702689046504
"RAD51C",2.70816236605341e-06,0.150454332046925,0.13,0.111,0.150533205117079
"LYST",2.83862275130677e-06,0.344252483146769,0.138,0.121,0.157784845631387
"ADIPOR2",2.87467518413952e-06,0.0168799679908156,0.101,0.128,0.159788820110395
"DNAJB1",3.00618328580963e-06,0.206551554881035,0.46,0.555,0.167098697941728
"CLASRP",3.07264415019583e-06,0.0478544047354384,0.126,0.16,0.170792925088635
"RPS3A",3.15844482221612e-06,0.00638818844436617,0.979,0.999,0.175562155442883
"FN3KRP",3.23586033112638e-06,0.159105956193931,0.113,0.096,0.17986529650566
"COPS8",3.32977231253853e-06,0.129941794278446,0.233,0.288,0.185085393992454
"PBX1",3.38865159545032e-06,0.173450899560685,0.26,0.236,0.188358198933106
"DCAF7",3.407312276811e-06,0.0721342427847199,0.172,0.214,0.189395452906539
"RPL14",3.46407542052221e-06,0.051684037464268,0.962,0.997,0.192550632249727
"RPAP2",3.56698351981341e-06,0.125533014744576,0.106,0.087,0.198270778948828
"IDI1",3.65169997051568e-06,0.131026840557167,0.232,0.284,0.202979742861114
"SPINT1-AS1",3.80680383817354e-06,0.0251682965258486,0.303,0.361,0.211601191344876
"KEAP1",3.81609855494157e-06,0.218697412133965,0.165,0.149,0.212117838176427
"NAGK",3.86238526138477e-06,0.118900397024693,0.173,0.217,0.214690684754073
"C11orf54",3.94818718954225e-06,0.0386539609120278,0.099,0.126,0.219459984930706
"TMEM243",3.96877458987813e-06,0.0771112289035418,0.151,0.189,0.220604335578376
"ATN1",4.14032315164098e-06,0.0619515075609389,0.143,0.178,0.230139862383964
"FADD",4.31737532448904e-06,0.154239267241437,0.121,0.155,0.239981307411723
"MVB12A",4.3918261715667e-06,0.257199000932448,0.284,0.28,0.244119657746535
"MRPL16",4.5566358196679e-06,0.227811852119838,0.203,0.189,0.25328060203624
"C11orf1",4.55906718788805e-06,0.220816045766367,0.223,0.21,0.253415749638757
"PAXIP1-DT",4.56609399706301e-06,0.0210419210467673,0.085,0.11,0.253806334826747
"ELAVL1",4.60492515340297e-06,0.162067867529301,0.267,0.333,0.255964764651904
"ILKAP",4.68820346373399e-06,0.0757433964003195,0.124,0.158,0.260593789531654
"MESP1",4.76209515966213e-06,0.0292563347161672,0.13,0.161,0.264701059449819
"SIKE1",4.91609025324895e-06,0.116978697743006,0.167,0.209,0.273260876726843
"HSD17B12",5.00860168964924e-06,0.117299430254074,0.22,0.272,0.278403124919153
"ANK3",5.11917367521328e-06,0.125402736102881,0.114,0.095,0.28454926873673
"POLR1G",5.14119093866247e-06,0.0276292879215388,0.088,0.113,0.285773098325553
"TMEM179B",5.19112103670761e-06,0.297328296647977,0.418,0.449,0.288548462825392
"ZCCHC7",5.33544977549119e-06,0.072164558792672,0.139,0.173,0.296570975770678
"NIT2",5.37777567873522e-06,0.329391852114018,0.261,0.259,0.298923661102497
"C8orf82",5.41177001094896e-06,0.0684845760391292,0.115,0.146,0.300813236058598
"KATNA1",5.47374032564177e-06,0.0461473161548474,0.1,0.128,0.304257856000798
"DENR",5.56913455327017e-06,0.133686540321971,0.28,0.347,0.309560344143522
"IQCB1",5.62172032081216e-06,0.0499313028186993,0.095,0.122,0.312483324032344
"VIRMA",5.66128455809998e-06,0.154323904576,0.124,0.106,0.314682502161987
"RUVBL2",5.68971571882371e-06,0.325150620948995,0.269,0.27,0.316262848230816
"YIPF3",5.86244584257519e-06,0.31690919974946,0.372,0.393,0.325864052159542
"HOXB2",5.9323474589263e-06,0.199641767195572,0.131,0.114,0.329749533504418
"POLR1E",5.94302883723074e-06,0.195366443433812,0.113,0.096,0.33034325791747
"BUD31",5.99604620089931e-06,0.114941723686328,0.468,0.571,0.333290228076988
"SCNM1",6.01791872413075e-06,0.27895728160615,0.232,0.223,0.334506012280808
"PSMB2",6.07002375599475e-06,0.112809262457245,0.504,0.601,0.337402270476968
"LSM10",6.34314650281155e-06,0.283000718510151,0.256,0.251,0.35258379835878
"RHOB",6.35947029100968e-06,0.590205657677991,0.459,0.505,0.353491156125773
"INO80C",6.39328711441816e-06,0.0414700869909879,0.09,0.116,0.355370864254933
"HUWE1",6.49048749056783e-06,0.0849057287335347,0.162,0.201,0.360773747163213
"VTI1B",6.58617804943826e-06,0.123492055327885,0.274,0.341,0.366092706878026
"NUDT2",6.58752935739227e-06,0.0530204404783565,0.149,0.185,0.36616781933065
"NDUFA5",6.79581600105133e-06,0.315044207672393,0.457,0.5,0.377745432418438
"NSUN6",7.0063635710967e-06,0.0125578425065343,0.088,0.112,0.38944871909941
"YES1",7.05522090369334e-06,0.119185790322272,0.164,0.204,0.392164453931794
"TM9SF2",7.44527162788775e-06,0.205043346066638,0.3,0.373,0.413845423436141
"ADD3",7.55681623899632e-06,0.0372131215997697,0.117,0.145,0.42004563064461
"TMEM60",7.63270889947044e-06,0.0291320637526666,0.141,0.174,0.424264124177064
"HSD11B1L",7.74896767251231e-06,0.130782733601436,0.1,0.082,0.430726368076597
"PRCP",7.77323794615606e-06,0.159916645158692,0.121,0.102,0.432075431237085
"CYB5B",7.80330290645204e-06,0.114298091751165,0.198,0.245,0.433746592055137
"ORMDL3",7.89684854527905e-06,0.0729272217189713,0.092,0.118,0.438946326389336
"RBX1",7.91913526754853e-06,0.145435554612658,0.583,0.716,0.440185133846685
"POLR2J3",8.13340329198944e-06,0.392797360217813,0.183,0.173,0.452095221985233
"ARL2BP",8.13662096508999e-06,0.258323002335817,0.229,0.216,0.452274076344527
"FAHD1",8.13856322492242e-06,0.0492714883847636,0.102,0.13,0.452382036857313
"POP5",8.33158918555021e-06,0.18415653421711,0.184,0.166,0.463111384878808
"PAPSS1",8.3621557113748e-06,0.299525483850952,0.24,0.229,0.464810425216768
"ZMYND11",8.4692861140686e-06,0.00630641894869116,0.145,0.177,0.470765268650503
"SFXN4",8.50251589083606e-06,0.159008967972121,0.128,0.11,0.472612345792122
"OSBPL9",8.6866003398154e-06,0.114537275081143,0.154,0.194,0.482844679888639
"CBY1",8.79113868307114e-06,0.0726136640233188,0.138,0.172,0.488655443698509
"OSTF1",9.12511920115373e-06,0.247561887694037,0.208,0.194,0.50721975079613
"MT-CO1",9.17972543123419e-06,0.11723802232123,0.893,0.988,0.510255038095152
"NOL8",9.52839530798553e-06,0.0516967519008538,0.11,0.138,0.529635853194376
"HSP90AA1",9.57681851526378e-06,0.107608141094091,0.832,0.938,0.532327457170937
"EXOC3",9.72744382035388e-06,0.0280806704510825,0.081,0.104,0.54069996475437
"RTCA",9.80378157148494e-06,0.103191820492705,0.168,0.208,0.54494319865099
"BNIP3L",9.85234619580045e-06,0.124873068434907,0.381,0.477,0.547642663293568
"NFATC2IP",1.03328709829387e-05,0.0433596423036325,0.111,0.139,0.574352633586649
"NEPRO",1.04864851333258e-05,0.0717922126062696,0.107,0.136,0.582891276135915
"PCIF1",1.07092723856096e-05,0.178139682925272,0.122,0.105,0.595274905554108
"NUP107",1.08308496316725e-05,0.0430280517585142,0.084,0.109,0.602032776776516
"C1orf131",1.08969251716583e-05,0.188425544592831,0.154,0.137,0.605705585666627
"ELOC",1.10803041407064e-05,0.141383891007574,0.552,0.66,0.615898705661163
"CPTP",1.19249082364371e-05,0.180521976002916,0.126,0.11,0.662846024322355
"UBLCP1",1.22689753550391e-05,0.067454543695715,0.086,0.111,0.681970995109849
"DR1",1.24230340760523e-05,0.112109929257252,0.178,0.22,0.690534349117369
"LLGL2",1.24325342126044e-05,0.0661147707224956,0.108,0.136,0.691062414207616
"CTDSP1",1.26967745416348e-05,0.0443426525476964,0.122,0.152,0.705750212896769
"ODF3B",1.28745581841054e-05,0.196054312523756,0.217,0.27,0.715632316663501
"CANT1",1.30705196867465e-05,0.183886328665248,0.172,0.157,0.726524836787803
"DGUOK",1.30956808587038e-05,0.167203653749699,0.429,0.537,0.72792342053105
"ENOSF1",1.31897057261835e-05,0.188725592244188,0.168,0.152,0.733149792789911
"PEX16",1.33419709480395e-05,0.078473245066926,0.151,0.186,0.741613455146778
"RNF19A",1.34991147404911e-05,0.206421845641259,0.194,0.177,0.750348292850196
"TGS1",1.35343102365522e-05,0.246655533314939,0.156,0.14,0.752304634498753
"CTSA",1.37392227410561e-05,0.267394160013223,0.199,0.187,0.763694696061603
"CYCS",1.41135672126841e-05,0.0882605181154605,0.59,0.702,0.784502633517045
"PHF3",1.42747520674331e-05,0.05426137918958,0.211,0.254,0.793462093668268
"NTAN1",1.43331732648768e-05,0.207058187776051,0.134,0.118,0.79670943592818
"DENND10",1.48713361814425e-05,0.176508774128725,0.154,0.137,0.82662322164548
"EPS8L2",1.49076197216078e-05,0.121430184889645,0.202,0.249,0.828640042225571
