"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZNF511",3.43587806348025e-06,0.0972673490918379,0.157,0.211,0.190983282158549
"UCKL1",3.48236635903647e-06,0.169458286115398,0.121,0.094,0.193567334067042
"COMMD8",3.48458020718437e-06,0.189516620321603,0.111,0.085,0.193690390816343
"QRICH1",3.62869838656804e-06,0.0418862137946388,0.069,0.103,0.201701199817385
"CCNQ",3.62915052343632e-06,0.0348850937650795,0.1,0.138,0.201726331845208
"DXO",3.64827849574372e-06,0.140248633932249,0.107,0.081,0.202789560185915
"FBXO21",3.65083074289821e-06,0.0587692719936906,0.118,0.163,0.202931426843997
"KMT5B",3.66298973813914e-06,0.0379805077655341,0.148,0.196,0.203607284594464
"PPL",3.69020965046442e-06,0.0146744814091139,0.11,0.15,0.205120303421065
"HDAC5",3.79166109743107e-06,0.0170392455639788,0.108,0.148,0.210759482100706
"C12orf65",3.79329010274795e-06,0.015218456160554,0.093,0.13,0.210850030361245
"OSBPL1A",3.82111759496825e-06,0.233107944347812,0.21,0.184,0.21239682151631
"PEX16",3.93619337013761e-06,0.0493585187948561,0.14,0.186,0.218793308479099
"DCAF7",4.00010954719895e-06,0.0575100806277111,0.153,0.204,0.222346089181054
"RPSA",4.00422950957688e-06,0.172491995251233,0.95,0.989,0.222575097289831
"SUMF2",4.10103662383178e-06,0.292435330035662,0.277,0.258,0.227956120735689
"RLIM",4.19514786213681e-06,0.0413706383962432,0.077,0.111,0.233187293916874
"MLEC",4.30370607209816e-06,0.103386488374741,0.318,0.416,0.239221502017576
"AVL9",4.46638697121734e-06,0.0391511584287084,0.069,0.102,0.248264119795116
"SPATC1L",4.46959872150076e-06,0.167381878785533,0.119,0.093,0.24844264493462
"UBTD1",4.47093472502482e-06,0.0751299650876944,0.072,0.106,0.248516906690505
"TOX4.1",4.47773590461515e-06,0.113796991807728,0.224,0.293,0.248894950258033
"ZNF148",4.62974998292299e-06,0.0773322535491981,0.169,0.222,0.257344652800774
"RAB30-DT",4.75296888793169e-06,0.0451598431287862,0.157,0.205,0.264193775635683
"GSKIP",4.75376021638001e-06,0.0294601221198928,0.08,0.114,0.264237761627483
"TMEM9B",4.77882708606021e-06,0.0803046590007097,0.231,0.299,0.265631103578657
"GGA1",4.7890855323811e-06,0.0406461748132896,0.136,0.18,0.266201319317403
"DCAF10",4.80500832866841e-06,0.0640740346532442,0.144,0.193,0.267086387949034
"SLC25A38",4.86460339894904e-06,0.0455358935505323,0.082,0.118,0.270398979930582
"EGLN3",4.87776417284278e-06,0.470156122554115,0.141,0.114,0.271130521547466
"GSTZ1",4.94855957482979e-06,0.0503498881633051,0.113,0.156,0.275065683966914
"TP53I13",4.9870039007702e-06,0.0448202686843625,0.115,0.158,0.277202611824311
"NUP58",5.00607332591494e-06,0.0216128099305555,0.098,0.136,0.278262585820982
"PPP1R1B",5.04481771397374e-06,0.4914854529855,0.243,0.227,0.28041619263123
"MCUR1",5.04748622003815e-06,0.379957614057747,0.301,0.294,0.280564521540821
"NADK",5.09689041912223e-06,0.0400243522470302,0.076,0.11,0.283310653946909
"HSD11B1L",5.1869435221001e-06,0.145087732257506,0.112,0.086,0.288316255675934
"CREBL2",5.2121787385094e-06,0.0347579017099796,0.081,0.115,0.289718955180045
"DIDO1.1",5.25389711954628e-06,0.0658846941517365,0.089,0.127,0.29203787138998
"TMA7",5.28349840224395e-06,0.00758244585674861,0.773,0.916,0.29368325868873
"PDLIM7",5.28745929689793e-06,0.125096470132958,0.143,0.192,0.293903425018072
"TP53RK",5.45491993455805e-06,0.115399090547306,0.264,0.34,0.303211724562409
"ATG4B",5.48340291438587e-06,0.071681459233283,0.141,0.189,0.304794950996139
"RAB29",5.48357512506916e-06,0.159614782110386,0.113,0.086,0.304804523326969
"HMGN1",5.50936387127132e-06,0.337991237288979,0.732,0.876,0.306237990784616
"OTUB1",5.56833971612429e-06,0.376752880805642,0.319,0.32,0.309516163120769
"SPATS2",5.56853182625447e-06,0.213653363351003,0.149,0.122,0.309526841562355
"ACADM",5.60943638735821e-06,0.220865146301655,0.167,0.141,0.311800521591306
"TXNDC11",5.64881441244735e-06,0.0478240609540066,0.085,0.12,0.313989349115886
"THAP11",5.71659235310904e-06,-0.00462653790605666,0.072,0.103,0.317756785947566
"IKBKB",5.84283009192186e-06,-0.00439935045999193,0.08,0.113,0.324773710659477
"ACSS2",5.89869632855275e-06,0.036102018475737,0.071,0.103,0.327879035422604
"CNOT2",5.92565691252218e-06,0.0655720069325861,0.184,0.243,0.329377639482545
"PLP2",6.02748069953399e-06,0.0587886972765848,0.449,0.563,0.335037514683597
"RAP1B",6.04806076618465e-06,0.120704367680885,0.25,0.325,0.336181457688374
"C6orf226",6.24118001084572e-06,0.166504199373346,0.12,0.094,0.34691599090286
"PEF1",6.24279646210976e-06,0.11091152884746,0.226,0.296,0.347005841346371
"CTR9",6.41001827720231e-06,0.0633770499587082,0.094,0.133,0.35630086593829
"GEMIN7",6.77176723281112e-06,0.0597990114789057,0.131,0.176,0.376408681635806
"GET1.1",6.82689734148043e-06,0.0642978036660271,0.1,0.139,0.37947308872619
"BPNT1",6.83061318969498e-06,0.0122677808604795,0.075,0.107,0.379679634149196
"WDR83OS",7.04634067211393e-06,0.27469438541681,0.644,0.746,0.391670846259453
"SNX2",7.10611241778673e-06,0.0957388934531075,0.176,0.232,0.394993258742675
"DDX54",7.11249103564788e-06,0.0701044748124994,0.151,0.202,0.395347814216487
"SPARCL1",7.17587434226058e-06,0.14456700621963,0.083,0.118,0.398870975314554
"RFXANK",7.1933098800435e-06,0.280771424573591,0.236,0.215,0.399840129682218
"ZDHHC13",7.19698612019776e-06,0.00895830366828299,0.076,0.108,0.400044473491192
"TBC1D17",7.33923939934618e-06,0.246486779282535,0.158,0.132,0.407951622012657
"SLC35B3",7.49949254903865e-06,0.0235935177922218,0.085,0.119,0.416859293338313
"JMJD8",7.60481851409366e-06,0.0059354123183534,0.089,0.123,0.422713837105896
"PSME2",7.7855104483443e-06,0.147537361833647,0.509,0.641,0.432757598271218
"ODF2L",7.7992374899608e-06,0.108350171786318,0.164,0.219,0.433520615879471
"TMEM43",7.84770500063231e-06,0.0471540357981594,0.114,0.154,0.436214682460147
"AIG1",7.87759756458398e-06,0.0649229983515645,0.171,0.225,0.4378762606274
"ACAA2",8.06419529969611e-06,0.107400694023749,0.163,0.217,0.448248295733608
"MT-ND5",8.11653294182273e-06,0.202122569724321,0.677,0.909,0.451157483571216
"IFT43",8.15673231576054e-06,0.0822025923222754,0.162,0.215,0.453391965771549
"FUOM",8.2059935754813e-06,0.033625284874731,0.084,0.118,0.456130152893128
"GLTP",8.34692536758929e-06,0.074038850630292,0.229,0.295,0.46396384655745
"VTCN1",8.36955034607594e-06,0.228990434403075,0.153,0.126,0.465221455986631
"BAD",8.47033808066293e-06,0.33867007323001,0.324,0.318,0.470823742213649
"DGKZ",8.64462860671183e-06,0.0172616128289192,0.071,0.102,0.480511681104077
"NAGK",8.72621566500334e-06,0.116294459795296,0.171,0.226,0.485046697739211
"RSAD1",8.78669910647934e-06,0.0281255822993253,0.069,0.1,0.488408669833654
"CAPZA1",8.8622659873278e-06,0.137516106838223,0.254,0.325,0.492609054905616
"PPIL4",9.01591811623032e-06,0.0752930868056771,0.146,0.194,0.501149808490662
"HLA-B",9.28142072533695e-06,1.17559346344284,0.709,0.927,0.515907771017854
"APOO",9.28349669609312e-06,0.217687022322095,0.14,0.113,0.516023163852336
"MAGOHB",9.44896089776767e-06,0.358618478456936,0.248,0.23,0.525220491502416
"ZNF766",9.50136342575293e-06,0.011724862616117,0.069,0.1,0.528133286020477
"LSR",9.69199292094275e-06,0.193546652019763,0.267,0.354,0.538729426510603
"RSRC1",9.70102198444693e-06,0.076307254852837,0.178,0.231,0.539231307005483
"SPOP",1.00820796971363e-05,0.0422016801104486,0.137,0.182,0.560412399965322
"PNO1",1.05266140169146e-05,-0.00408372191510487,0.148,0.191,0.585121840130199
"SIGIRR",1.07013280909644e-05,0.101629720930794,0.137,0.188,0.594833321936256
"SRPK2",1.0794537460637e-05,0.264839665897622,0.232,0.211,0.600014364749506
"RPS6KB2",1.08395283060445e-05,0.322177080077439,0.231,0.213,0.602515180891485
"HACD2",1.10382571758941e-05,0.259716705683326,0.18,0.157,0.613561525122072
"CMC1",1.12024906357764e-05,0.0775329345931988,0.181,0.236,0.622690441989632
"APOC1",1.13644396012044e-05,0.108228281057088,0.083,0.117,0.631692375232947
"TSPAN14",1.21637946957891e-05,0.0475611397898912,0.105,0.143,0.676124528165435
"PHF11",1.21873795094029e-05,0.0706080880862021,0.137,0.183,0.67743549003016
"PRCC",1.24751633555585e-05,0.311559984292621,0.226,0.206,0.693431955118718
"CFDP1",1.26327595428982e-05,0.14714352335438,0.326,0.432,0.702191939191998
"BCLAF1",1.26422256951368e-05,0.117620197772434,0.268,0.346,0.702718115264177
"SRI",1.26957229843915e-05,0.360973389111613,0.523,0.559,0.705691762087404
"STK38",1.29606750274983e-05,0.176690646347041,0.115,0.09,0.720419121403492
"CTNNBIP1",1.31254479963576e-05,0.367085651897268,0.273,0.262,0.729578026877535
"MLF1",1.31452400031048e-05,0.235712354546409,0.222,0.196,0.730678165572582
"IREB2",1.31616576435351e-05,0.0209466486981742,0.085,0.12,0.731590740115896
"MT-ND6",1.33069988178982e-05,0.619232019292826,0.363,0.384,0.739669529292872
"MUC1",1.35709628081712e-05,0.0890615810871297,0.171,0.222,0.754341967692197
"RAD21",1.36230723635112e-05,0.42998542491996,0.381,0.397,0.757238477325768
"LINC00667",1.37220392333189e-05,0.194793960119847,0.148,0.123,0.762739550784033
"MYADM",1.38164266184146e-05,0.111906413653431,0.213,0.273,0.767986073584576
"ELOF1.1",1.40387973299547e-05,0.127593222161676,0.263,0.341,0.780346549585534
"ZC3H6",1.40777777450357e-05,0.0103856276974982,0.1,0.135,0.782513275957807
"UBE2N",1.41016630556378e-05,0.135492714298614,0.327,0.418,0.783840940947628
"KANK1",1.41444806875232e-05,-0.0137764938071118,0.074,0.103,0.786220959015977
"TRIM29",1.42041478475469e-05,0.292571204623594,0.145,0.12,0.789537558105892
"KMT2E",1.44422499073956e-05,0.132122691860072,0.364,0.479,0.802772461102583
"YIPF3",1.45015850279243e-05,0.367081294412534,0.367,0.38,0.806070603777172
"KRT5",1.45405180563028e-05,-0.0317690543451978,0.265,0.333,0.808234696159591
"PPP2R1A",1.51021176661986e-05,0.436956690288007,0.403,0.432,0.83945121047565
"CADPS.1",1.51853739833905e-05,0.225716070319709,0.111,0.086,0.844079012866761
"AGRN",1.5518799906242e-05,0.0713745641196053,0.097,0.133,0.86261249278846
"CIZ1",1.5553920432772e-05,0.0345501784478193,0.077,0.109,0.864564667255633
"TMEM123",1.56135860574031e-05,0.594922123164299,0.549,0.667,0.86788118100075
"FBRS",1.56330942138313e-05,0.0163052734628789,0.071,0.102,0.868965541875812
"MALL",1.56806439388747e-05,-0.0197077886655094,0.18,0.23,0.87160859334235
"MIRLET7BHG",1.57260102757531e-05,0.00171219315951915,0.072,0.101,0.874130281177738
"GGA2",1.60684251168286e-05,0.0590408563279503,0.121,0.162,0.89316341011892
"TUBGCP2",1.61440810376121e-05,0.249331285690012,0.166,0.142,0.89736874447567
"PMPCA",1.62615889958028e-05,0.0575964756512993,0.102,0.14,0.903900424331698
"SLC39A4",1.67715482459514e-05,0.321064369444955,0.234,0.214,0.932246509251211
"RAB18",1.69503051420068e-05,0.240556821145447,0.329,0.428,0.94218271131845
"CLASRP",1.7034834760947e-05,0.0459102507498247,0.115,0.155,0.94688129018724
"KPNA2",1.73530926156708e-05,0.0922996173420996,0.139,0.184,0.964571653042062
"TXN2",1.73613949482473e-05,0.364345413083974,0.402,0.427,0.965033138198327
"WDR83",1.7744077976916e-05,0.0299529461034442,0.085,0.118,0.986304574346878
"SERINC3",1.77521725665403e-05,0.0981565287732589,0.26,0.335,0.986754512111144
"HILPDA",1.78370499610511e-05,-0.0529265233971784,0.22,0.188,0.991472422085023
"CYB5R3",1.79108106948784e-05,0.477173457237881,0.392,0.421,0.995572412474818
"HSCB",1.80040915839033e-05,0.0563640627081273,0.125,0.166,1
"NUDT2",1.81388132436143e-05,0.0810152708122595,0.145,0.194,1
"ADRM1",1.85531687561747e-05,0.0943648010963667,0.432,0.534,1
"FAM98C",1.86591339801667e-05,0.0356922742737496,0.109,0.147,1
"TACR1",1.86668347774059e-05,0.243168735775681,0.166,0.142,1
"SIPA1",1.86696532981235e-05,0.043694801914259,0.165,0.215,1
"EIF2B4",1.90176366770101e-05,0.0658305038173867,0.132,0.175,1
"EOLA2",1.93106420587531e-05,0.20862575624715,0.116,0.094,1
"USP33",1.93404685723926e-05,0.0319379823851744,0.083,0.116,1
"ELOVL1",1.93677595877169e-05,0.146977952961557,0.248,0.32,1
"NDUFV2",1.95753375556198e-05,0.354618679673828,0.579,0.656,1
"MT-ATP6",1.96801850136212e-05,0.21322209273934,0.826,0.97,1
"OCIAD1",1.97228952900947e-05,0.113926686317192,0.346,0.444,1
"CHD6",2.01170097221535e-05,0.0163403655362912,0.138,0.18,1
"BYSL",2.03871728780085e-05,0.0376834207103922,0.087,0.12,1
"PPP1R35",2.04714910080324e-05,0.0791040988880459,0.177,0.231,1
"MSL3",2.14428575097471e-05,0.251511789797952,0.124,0.101,1
"BLOC1S6",2.1451718483366e-05,0.0599520726464424,0.137,0.18,1
"MRPS35",2.14997463579136e-05,0.103737902168368,0.129,0.173,1
"ADPGK",2.17483671660865e-05,0.0323151493833456,0.087,0.12,1
"FABP7",2.21658200974007e-05,0.468619125104721,0.162,0.137,1
"PVT1",2.25600220055806e-05,0.0570470500737272,0.094,0.13,1
"FAM234A",2.30459474218266e-05,-0.00181148190687408,0.085,0.116,1
"ZBTB8OS",2.30735948361024e-05,0.0951678924750705,0.205,0.266,1
"HSD17B12",2.33637458504979e-05,0.105230439202429,0.222,0.287,1
"UBXN2A",2.36061722698529e-05,0.0823617293916295,0.128,0.171,1
"EIF2B1",2.41114340324719e-05,0.199007089009103,0.137,0.112,1
"AP1M2",2.43808862043008e-05,0.164737998357388,0.221,0.291,1
"ZMYND8",2.46300700794607e-05,0.00302162127730332,0.098,0.133,1
"ILVBL",2.46389480094212e-05,0.168963866578156,0.134,0.109,1
"NIPA2",2.47634757680217e-05,0.0870534903055328,0.157,0.207,1
"AK4.1",2.61137465278467e-05,0.095976093724327,0.179,0.234,1
"SLC35A2",2.61443027272765e-05,0.0530823775456477,0.099,0.134,1
"AIF1L",2.63519532956971e-05,0.0897209372606858,0.113,0.151,1
"GPAT4",2.88283661398365e-05,0.0425399657538715,0.076,0.107,1
"ABT1",2.88429704913604e-05,0.0954057533186577,0.172,0.224,1
"ZC3HAV1",2.90532870557371e-05,0.0356668183485884,0.104,0.14,1
"LGALS1",2.92081104055978e-05,0.204274596805474,0.518,0.684,1
"MFGE8",2.98835944896363e-05,1.40656378332844,0.401,0.592,1
"FNTA",3.0544832044572e-05,0.129367228183325,0.286,0.361,1
"NIT2",3.10198372942813e-05,0.366851934002179,0.243,0.232,1
"MYSM1",3.10999141187224e-05,0.0194906567944005,0.073,0.103,1
"MRPL42",3.11613826620894e-05,0.158120234359764,0.251,0.324,1
"PPM1G",3.11677589416362e-05,0.397862333125777,0.408,0.431,1
"CUL4A",3.12340802656255e-05,0.0848678630230345,0.151,0.199,1
"FAM91A1",3.14160297144304e-05,0.0347132077666104,0.088,0.121,1
"MACO1",3.15112726643209e-05,0.0384599455258954,0.102,0.138,1
"IMPACT",3.16233261128111e-05,0.207681376995466,0.144,0.119,1
"PRPF6",3.26389063675862e-05,0.277762382100112,0.281,0.269,1
"SUCLG1",3.27554061122782e-05,0.116215551817423,0.352,0.454,1
"TSC22D4",3.30360091348143e-05,0.385339247543523,0.275,0.271,1
"PPIH",3.31130226040159e-05,0.316330787991905,0.201,0.183,1
"FANCA",3.32054027027817e-05,-0.0820480938849658,0.145,0.183,1
"ARMC1",3.3329422174754e-05,0.247322594564383,0.153,0.13,1
"UBE2D2",3.39306878664353e-05,0.12804163543089,0.482,0.622,1
"NUDT22",3.39430753678234e-05,0.099120265264971,0.2,0.258,1
"NSMCE2",3.40197207822582e-05,0.087554545906008,0.128,0.17,1
"GOLGA7",3.4295187417116e-05,0.142107954728292,0.262,0.336,1
"FAM229B",3.42953187901763e-05,0.162034267523526,0.106,0.083,1
"PTPRF",3.43811313922024e-05,0.0936790796934117,0.266,0.339,1
"LAMTOR2",3.4441177300188e-05,0.40708184196446,0.489,0.549,1
"TMEM251",3.4451634706707e-05,0.00193080658285116,0.099,0.132,1
"SYAP1",3.47395537927543e-05,0.16522826418283,0.302,0.389,1
"LAMP1",3.49504820655105e-05,0.485625684019902,0.403,0.444,1
"RPRD1A",3.5217811171327e-05,0.0506954703690781,0.129,0.17,1
"ARID4B",3.52294010903764e-05,0.103978929605585,0.303,0.388,1
"NDUFA8",3.57515600287059e-05,0.170649852001011,0.321,0.414,1
"UBE2I",3.5967137806162e-05,0.345838647723364,0.556,0.641,1
"RTN3",3.63640799472681e-05,0.137380080230938,0.412,0.533,1
"ACTR6",3.6491834872614e-05,0.0891197083276229,0.131,0.175,1
"POMGNT1",3.82183973635676e-05,0.0455988831582856,0.083,0.114,1
"PREPL",3.9204880204787e-05,0.0207241912301281,0.095,0.129,1
"SRP14",3.93174648212268e-05,0.127430162986296,0.846,0.957,1
"ZNF451",3.96797997181201e-05,0.0259671802424027,0.088,0.119,1
"ECHDC2",4.04417201086214e-05,0.0894848315451267,0.202,0.261,1
"SYNGR1",4.11152669824292e-05,0.357214750914658,0.2,0.183,1
"GATAD1",4.15413038538521e-05,0.00589079480157309,0.092,0.125,1
"DICER1",4.34629142754971e-05,0.0421983194333961,0.12,0.159,1
"NECAP1",4.34918365489989e-05,0.0352354007088352,0.076,0.107,1
"DUSP22",4.36050959606067e-05,0.159209165783473,0.124,0.101,1
"DBNL",4.37394628285654e-05,0.26654413740026,0.209,0.188,1
"THBS1",4.3809952913464e-05,0.0862380645598976,0.105,0.141,1
"COMMD9",4.41088423913447e-05,0.20886160718999,0.152,0.129,1
"NOL11",4.41406708289571e-05,0.0379019640529036,0.1,0.134,1
"TRIM56",4.50425665782987e-05,0.117255314233488,0.189,0.244,1
"ARFGEF1",4.61722336204439e-05,0.0430296013062101,0.089,0.122,1
"NOA1",4.71521071184129e-05,0.0635990934611506,0.127,0.168,1
"RPAP2",4.76534784108298e-05,0.125615158331185,0.1,0.077,1
"PEA15",4.80192928766287e-05,0.153527593030906,0.307,0.39,1
"STUB1",4.97792570188732e-05,0.172190204794046,0.385,0.503,1
"UBE4A",5.05899854297053e-05,0.0226341346079752,0.075,0.104,1
"SLC25A33",5.0866022027769e-05,0.0975257020323822,0.188,0.24,1
"QDPR",5.11161011082213e-05,0.134977297424763,0.195,0.253,1
"RBBP4",5.18101977204775e-05,0.407780601122307,0.354,0.369,1
"RPP25L",5.20110287182716e-05,0.0707708665755671,0.151,0.197,1
"RPS19",5.24916893254131e-05,-0.0478354119621756,0.996,1,1
"RPP21",5.37863728976938e-05,0.0706885744360228,0.12,0.16,1
"MGMT",5.51005619393097e-05,0.292644970698613,0.275,0.263,1
"ODR4",5.52881224048484e-05,0.046707910583737,0.095,0.128,1
"TBRG4",5.58584865075714e-05,0.0717855282323448,0.143,0.185,1
"HAGH",5.72768658863633e-05,0.0686610922319967,0.176,0.225,1
"STK38L",5.88905391629354e-05,0.223836407815086,0.109,0.087,1
"CD320",5.99865231415949e-05,0.277088896905472,0.223,0.205,1
"ABHD14B",6.02007657944067e-05,0.315825038334293,0.275,0.264,1
"INSL6",6.07393776794174e-05,0.0640181018445773,0.146,0.188,1
"GDNF",6.07547803494039e-05,0.019963677758179,0.083,0.113,1
"CINP",6.14530391936803e-05,0.124842591440439,0.156,0.206,1
"NUDCD2",6.15906213488613e-05,0.136043323048828,0.231,0.297,1
"MAPK3",6.18280843830366e-05,0.0037516099892847,0.091,0.121,1
"DPP7",6.24315749469474e-05,0.347080396209998,0.343,0.354,1
"UPF3B",6.29597207720987e-05,0.0524935394998722,0.135,0.175,1
"ZNF655",6.29878358038258e-05,0.0306344970127818,0.123,0.159,1
"TRNAU1AP",6.32763032530857e-05,0.0849659880022082,0.156,0.203,1
"SETD9",6.46025537882441e-05,0.0343372052077751,0.08,0.11,1
"PIGH",6.47300639278054e-05,0.0452695019825149,0.107,0.143,1
"UBTF",6.47955047208506e-05,0.158014482603496,0.131,0.108,1
"TTC17",6.49259002606692e-05,0.0397200674236844,0.126,0.164,1
"NUP50",6.52164903307799e-05,0.0325281730566268,0.086,0.116,1
"CLN5",6.5389267053991e-05,0.0354446628636186,0.102,0.135,1
"RNF19A",6.56302216259168e-05,0.245372996598393,0.186,0.163,1
"PYGB",6.59188225711023e-05,0.24299654412213,0.18,0.158,1
"RPL19",6.65652393576554e-05,0.384182932648479,0.986,1,1
"GLOD4",6.66328322583679e-05,0.110188296489664,0.175,0.229,1
"TIMM8A",6.68281684295783e-05,0.165417851680523,0.108,0.085,1
"DBN1",6.71648814709555e-05,0.225251459321325,0.135,0.112,1
"CDH15",6.92794112031947e-05,0.00186469358649438,0.11,0.144,1
"EPS15",6.96994354394746e-05,0.0574171541858383,0.091,0.124,1
"UBXN6",7.00416539827572e-05,0.0596529014409317,0.153,0.196,1
"RCC2",7.01678915458636e-05,0.0349481908626029,0.098,0.131,1
"NIP7",7.03014453112007e-05,0.0478395768404293,0.16,0.202,1
"PPP1R12A",7.10325034475451e-05,0.121524997307986,0.165,0.215,1
"UBQLN2",7.17616051418872e-05,0.0334016358480421,0.096,0.128,1
"TSNAX",7.2717289453128e-05,0.030790303114876,0.095,0.127,1
"UTP4",7.36134220772208e-05,0.210790752516309,0.133,0.111,1
"ENDOV",7.43343780653984e-05,0.0554712834632721,0.129,0.168,1
"DNAJC30",7.43505718219409e-05,0.150293674632653,0.125,0.102,1
"PREP",7.45309915292718e-05,0.213999312947342,0.102,0.081,1
"MYLIP",7.49043892650425e-05,-0.00191694951091803,0.088,0.119,1
"MRPL4",7.53494655534845e-05,0.360789300564573,0.363,0.37,1
"NOP14",7.60501268296085e-05,0.0735906282175796,0.085,0.116,1
"COMMD10",7.60797800679336e-05,0.0649660001902397,0.104,0.139,1
"MTERF4",7.61157071836725e-05,0.0582979743435827,0.11,0.146,1
"TOB1",7.74253391664245e-05,-0.0286737677791993,0.247,0.299,1
"GMPPA",7.79732209102447e-05,0.0768747080878025,0.119,0.157,1
"CTSB",7.92984906425548e-05,0.226974862865165,0.443,0.554,1
"IMMT",7.97790648385698e-05,0.267396394679749,0.195,0.176,1
"FAHD2A",8.22176346209402e-05,0.19675549807247,0.16,0.138,1
"SS18",8.24231400329483e-05,0.0694878456477799,0.138,0.179,1
"SYTL1",8.26160541800813e-05,0.174070115532505,0.121,0.099,1
"HIBADH",8.27328066232211e-05,0.284420015862464,0.238,0.222,1
"CCDC6",8.29632289312867e-05,0.111224249665653,0.19,0.242,1
"TOM1L1",8.37294508820528e-05,0.0840805493100527,0.136,0.179,1
"GTPBP3",8.45579034078434e-05,0.123496474230452,0.1,0.078,1
"ICA1",8.45616542267828e-05,0.287556658391219,0.203,0.187,1
"NDUFV3",8.99517786126539e-05,0.1245740700065,0.288,0.364,1
"ALKBH7",9.0106339813022e-05,0.362974746248753,0.446,0.489,1
"PACSIN3",9.02996126287564e-05,0.224959712667795,0.22,0.202,1
"NPTN",9.21678979968385e-05,0.0461648201008815,0.093,0.125,1
"TYW3",9.21878819097672e-05,0.0791770600291162,0.14,0.182,1
"ALKBH2",9.33796610316264e-05,0.0818821019743389,0.15,0.194,1
"SMARCC1",9.34269025515872e-05,0.120648694981042,0.199,0.256,1
"CLTC",9.37768199124912e-05,0.129935042556367,0.192,0.247,1
"NME6",9.4054803797514e-05,0.057247801266412,0.095,0.129,1
"EFHC1",9.433464171409e-05,0.123708204422681,0.115,0.092,1
"DDX17",9.47197231237282e-05,0.187186451246498,0.408,0.528,1
"NDUFB6",9.49424189080194e-05,0.315391942183495,0.438,0.462,1
"IRAK1",9.57134923498603e-05,0.0311804835859562,0.106,0.14,1
"ABCF2",9.89275093659466e-05,0.20968092071514,0.129,0.108,1
"PHF3",0.000101024763868524,0.0650283321795,0.201,0.253,1
"THUMPD3",0.00010103116241954,0.0835027287576536,0.126,0.166,1
"FADD",0.000102723561549406,0.144846541539616,0.121,0.16,1
"PGM1",0.000103295772210135,0.287595457764452,0.236,0.218,1
"H4C3",0.000104691567826611,0.661708243903085,0.336,0.341,1
"PSMF1",0.000104819868638445,0.334085593434459,0.371,0.377,1
"TWF1",0.000105576197796822,0.152167369142835,0.185,0.241,1
"DNAJC21",0.000106503933421516,0.0237254642957228,0.129,0.165,1
"SIRT2",0.000107884372756413,0.196068860610436,0.151,0.129,1
"NDUFB5",0.000108491369441817,0.359024076139492,0.435,0.491,1
"MRS2",0.000112406449273904,0.158708482248043,0.116,0.095,1
"STK24",0.000113131659052292,0.0658138089553689,0.135,0.174,1
"PEPD",0.000113330626549057,0.226339169544046,0.206,0.186,1
"HSD17B10",0.00011449070106124,0.356429783429434,0.384,0.405,1
"TMEM98",0.000115765350185953,0.220955727640898,0.11,0.091,1
"MFSD11",0.000116172900015694,0.127911415301198,0.11,0.087,1
"HNRNPA0",0.00011697561732126,0.133123650534826,0.512,0.655,1
"CYP20A1",0.000117947737890194,0.15609044771518,0.126,0.104,1
"SS18L2",0.000118513084406756,0.113365035537151,0.227,0.289,1
"EIF2B5",0.000119290148860169,0.0846737962133209,0.143,0.184,1
"TBL1XR1",0.000120545454484603,0.0848713015033362,0.178,0.227,1
"INAFM1",0.000120582760722551,0.00361848955264713,0.077,0.104,1
"EIF4EBP2",0.000122097216204972,0.0737415279668555,0.144,0.185,1
"COX7A2L",0.000122389711562362,0.309857678772053,0.615,0.734,1
"COX7B",0.00012382706250066,0.282349341874039,0.671,0.796,1
"PARD3",0.000123897033124045,0.0453389136759329,0.086,0.115,1
"SLC25A17",0.000124179696237325,0.0555229661852232,0.088,0.119,1
"DCAF11",0.000128171588021527,0.192189477418352,0.172,0.15,1
"SSB",0.000129831061621407,0.368976682908899,0.452,0.494,1
"C4orf48",0.000130058079655598,0.263934900592842,0.263,0.336,1
"B3GNT2",0.000132450353236813,0.0567861264761807,0.11,0.144,1
"PSMD8",0.000133116315882934,-0.00119430238003826,0.579,0.699,1
"POLR1C",0.000133576809689405,0.068399621345907,0.14,0.18,1
"MRPL13.1",0.000137086496301084,-0.000504097583018392,0.994,1,1
"TECR",0.000137326533888491,0.322785073576193,0.524,0.592,1
"DPM3",0.000138892963547753,0.360064956843073,0.366,0.386,1
"KDM2A",0.000139237681692563,0.0430193761384456,0.106,0.14,1
"MSI2",0.000139964583791844,0.0360332415246588,0.101,0.133,1
"RASSF7",0.000142329976236832,0.0619943658971228,0.151,0.194,1
"RNF167",0.000145749249562794,0.32795938151971,0.277,0.275,1
"ZFP36L2",0.00014741364036203,0.244096344125452,0.466,0.593,1
"FLNB",0.000147827935062083,0.13085522917294,0.176,0.226,1
"MOAP1",0.000148318675548661,0.0122823892533848,0.076,0.103,1
"IGF2BP3.1",0.000150864057062455,0.356120929991857,0.356,0.373,1
"ATG13",0.000154267486876852,0.0404589870541739,0.088,0.118,1
"PSMA5",0.000155574460653321,0.149447534027306,0.385,0.486,1
"SZRD1",0.000157530347733984,0.148038512260509,0.202,0.258,1
"PSMB4",0.000157766949538619,0.181813199402652,0.408,0.525,1
"MEAF6",0.000162722173544375,0.336143752512193,0.422,0.447,1
"THYN1",0.000165880289053361,0.232551264296006,0.185,0.165,1
"ARHGAP21.1",0.000166613693130429,0.0298249827350975,0.084,0.112,1
